|Timestamp|Key|Action
598|2021-11-24 20:00:47,908|Key.space|press
599|2021-11-24 20:00:47,978|'i'|release
600|2021-11-24 20:00:48,047|Key.space|release
601|2021-11-24 20:00:48,067|'e'|press
602|2021-11-24 20:00:48,167|'e'|release
603|2021-11-24 20:00:48,235|'s'|press
604|2021-11-24 20:00:48,340|'t'|press
605|2021-11-24 20:00:48,354|'s'|release
606|2021-11-24 20:00:48,413|Key.space|press
607|2021-11-24 20:00:48,465|'t'|release
608|2021-11-24 20:00:48,538|Key.space|release
609|2021-11-24 20:00:49,000|'p'|press
610|2021-11-24 20:00:49,091|'p'|release
611|2021-11-24 20:00:49,165|'r'|press
612|2021-11-24 20:00:49,276|'r'|release
613|2021-11-24 20:00:49,943|'è'|press
614|2021-11-24 20:00:50,049|'è'|release
615|2021-11-24 20:00:50,096|'s'|press
616|2021-11-24 20:00:50,211|'s'|release
617|2021-11-24 20:00:50,710|Key.space|press
618|2021-11-24 20:00:50,818|Key.space|release
619|2021-11-24 20:00:51,146|'d'|press
620|2021-11-24 20:00:51,223|'e'|press
621|2021-11-24 20:00:51,279|'d'|release
622|2021-11-24 20:00:51,300|Key.space|press
623|2021-11-24 20:00:51,339|'e'|release
624|2021-11-24 20:00:51,404|Key.space|release
625|2021-11-24 20:00:51,409|Key.shift_r|press
626|2021-11-24 20:00:51,603|'K'|press
627|2021-11-24 20:00:51,710|Key.shift_r|release
628|2021-11-24 20:00:51,737|'k'|release
629|2021-11-24 20:00:51,840|'i'|press
630|2021-11-24 20:00:51,934|'i'|release
631|2021-11-24 20:00:52,040|'l'|press
632|2021-11-24 20:00:52,146|'l'|release
633|2021-11-24 20:00:52,264|'i'|press
634|2021-11-24 20:00:52,350|'i'|release
635|2021-11-24 20:00:53,367|'m'|press
636|2021-11-24 20:00:53,459|'m'|release
637|2021-11-24 20:00:53,704|'a'|press
638|2021-11-24 20:00:53,830|'a'|release
639|2021-11-24 20:00:53,951|'n'|press
640|2021-11-24 20:00:54,050|'n'|release
641|2021-11-24 20:00:54,168|'d'|press
642|2021-11-24 20:00:54,296|'d'|release
643|2021-11-24 20:00:54,717|'j'|press
644|2021-11-24 20:00:54,818|'a'|press
645|2021-11-24 20:00:54,828|'j'|release
646|2021-11-24 20:00:54,925|'a'|release
647|2021-11-24 20:00:55,005|'r'|press
648|2021-11-24 20:00:55,118|'r'|release
649|2021-11-24 20:00:55,141|'o'|press
650|2021-11-24 20:00:55,232|'o'|release
651|2021-11-24 20:00:56,048|Key.shift_r|press
652|2021-11-24 20:00:56,116|'.'|press
653|2021-11-24 20:00:56,182|Key.shift_r|release
654|2021-11-24 20:00:56,262|';'|release
655|2021-11-24 20:00:56,351|Key.enter|press
656|2021-11-24 20:00:56,443|Key.enter|release
657|2021-11-24 20:00:56,821|Key.shift_r|press
658|2021-11-24 20:00:57,024|'J'|press
659|2021-11-24 20:00:57,140|Key.shift_r|release
660|2021-11-24 20:00:57,148|'j'|release
661|2021-11-24 20:00:57,229|'|press
662|2021-11-24 20:00:57,314|'|release
663|2021-11-24 20:00:57,397|'a'|press
664|2021-11-24 20:00:57,480|'i'|press
665|2021-11-24 20:00:57,517|'a'|release
666|2021-11-24 20:00:57,568|'i'|release
667|2021-11-24 20:00:57,636|'m'|press
668|2021-11-24 20:00:57,726|'m'|release
669|2021-11-24 20:00:57,780|'e'|press
670|2021-11-24 20:00:57,880|Key.space|press
671|2021-11-24 20:00:57,896|'e'|release
672|2021-11-24 20:00:57,976|Key.space|release
673|2021-11-24 20:00:58,309|'l'|press
674|2021-11-24 20:00:58,410|'l'|release
675|2021-11-24 20:00:58,529|'|press
676|2021-11-24 20:00:58,636|'|release
677|2021-11-24 20:00:58,853|'i'|press
678|2021-11-24 20:00:58,949|'i'|release
679|2021-11-24 20:00:58,992|'d'|press
680|2021-11-24 20:00:59,104|'d'|release
681|2021-11-24 20:00:59,124|'é'|press
682|2021-11-24 20:00:59,216|'e'|press
683|2021-11-24 20:00:59,252|'é'|release
684|2021-11-24 20:00:59,354|'e'|release
685|2021-11-24 20:00:59,465|'e'|press
686|2021-11-24 20:00:59,569|'e'|release
687|2021-11-24 20:00:59,786|Key.space|press
688|2021-11-24 20:00:59,877|Key.space|release
689|2021-11-24 20:00:59,882|'q'|press
690|2021-11-24 20:00:59,980|'u'|press
691|2021-11-24 20:00:59,988|'q'|release
692|2021-11-24 20:01:00,065|'e'|press
693|2021-11-24 20:01:00,076|'u'|release
694|2021-11-24 20:01:00,131|Key.space|press
695|2021-11-24 20:01:00,178|'e'|release
696|2021-11-24 20:01:00,240|Key.space|release
697|2021-11-24 20:01:00,246|'l'|press
698|2021-11-24 20:01:00,335|'l'|release
699|2021-11-24 20:01:00,360|'e'|press
700|2021-11-24 20:01:00,423|Key.space|press
701|2021-11-24 20:01:00,468|'e'|release
702|2021-11-24 20:01:00,526|Key.space|release
703|2021-11-24 20:01:00,556|'p'|press
704|2021-11-24 20:01:00,632|'l'|press
705|2021-11-24 20:01:00,681|'p'|release
706|2021-11-24 20:01:00,747|'l'|release
707|2021-11-24 20:01:00,882|'u'|press
708|2021-11-24 20:01:00,978|'u'|release
709|2021-11-24 20:01:01,018|'s'|press
710|2021-11-24 20:01:01,124|Key.space|press
711|2021-11-24 20:01:01,134|'s'|release
712|2021-11-24 20:01:01,219|Key.space|release
713|2021-11-24 20:01:01,259|'g'|press
714|2021-11-24 20:01:01,356|'r'|press
715|2021-11-24 20:01:01,401|'g'|release
716|2021-11-24 20:01:01,479|'r'|release
717|2021-11-24 20:01:01,551|'a'|press
718|2021-11-24 20:01:01,673|'a'|release
719|2021-11-24 20:01:01,693|'n'|press
720|2021-11-24 20:01:01,781|'n'|release
721|2021-11-24 20:01:01,806|'d'|press
722|2021-11-24 20:01:01,912|Key.space|press
723|2021-11-24 20:01:01,920|'d'|release
724|2021-11-24 20:01:02,010|Key.space|release
725|2021-11-24 20:01:02,015|'d'|press
726|2021-11-24 20:01:02,144|'d'|release
727|2021-11-24 20:01:02,451|'e'|press
728|2021-11-24 20:01:02,552|'e'|release
729|2021-11-24 20:01:02,640|'s'|press
730|2021-11-24 20:01:02,726|Key.space|press
731|2021-11-24 20:01:02,740|'s'|release
732|2021-11-24 20:01:02,830|Key.space|release
733|2021-11-24 20:01:02,869|Key.shift_r|press
734|2021-11-24 20:01:02,951|'S'|press
735|2021-11-24 20:01:03,063|'S'|release
736|2021-11-24 20:01:03,086|Key.shift_r|release
737|2021-11-24 20:01:03,134|'e'|press
738|2021-11-24 20:01:03,237|'e'|release
739|2021-11-24 20:01:03,370|'x'|press
740|2021-11-24 20:01:03,470|'x'|release
741|2021-11-24 20:01:03,779|'-'|press
742|2021-11-24 20:01:03,870|'-'|release
743|2021-11-24 20:01:04,646|'s'|press
744|2021-11-24 20:01:04,754|'s'|release
745|2021-11-24 20:01:05,143|'y'|press
746|2021-11-24 20:01:05,234|'y'|release
747|2021-11-24 20:01:05,545|'m'|press
748|2021-11-24 20:01:05,626|'m'|release
749|2021-11-24 20:01:05,867|'b'|press
750|2021-11-24 20:01:05,956|'b'|release
751|2021-11-24 20:01:06,138|'o'|press
752|2021-11-24 20:01:06,223|'o'|release
753|2021-11-24 20:01:06,324|'l'|press
754|2021-11-24 20:01:06,399|'l'|release
755|2021-11-24 20:01:06,545|'s'|press
756|2021-11-24 20:01:06,640|'s'|release
757|2021-11-24 20:01:07,124|Key.space|press
758|2021-11-24 20:01:07,224|Key.space|release
759|2021-11-24 20:01:07,777|'n'|press
760|2021-11-24 20:01:07,868|'n'|release
761|2021-11-24 20:01:07,906|'e'|press
762|2021-11-24 20:01:08,009|'e'|release
763|2021-11-24 20:01:08,159|'w'|press
764|2021-11-24 20:01:08,264|'w'|release
765|2021-11-24 20:01:08,749|'-'|press
766|2021-11-24 20:01:08,832|'-'|release
767|2021-11-24 20:01:09,637|'y'|press
768|2021-11-24 20:01:09,727|'y'|release
769|2021-11-24 20:01:09,878|'o'|press
770|2021-11-24 20:01:09,935|'o'|release
771|2021-11-24 20:01:10,040|'r'|press
772|2021-11-24 20:01:10,148|'r'|release
773|2021-11-24 20:01:10,424|'k'|press
774|2021-11-24 20:01:10,507|'a'|press
775|2021-11-24 20:01:10,530|'k'|release
776|2021-11-24 20:01:10,596|'i'|press
777|2021-11-24 20:01:10,606|'a'|release
778|2021-11-24 20:01:10,691|'i'|release
779|2021-11-24 20:01:10,734|'s'|press
780|2021-11-24 20:01:10,835|'s'|release
781|2021-11-24 20:01:11,176|Key.space|press
782|2021-11-24 20:01:11,285|Key.space|release
783|2021-11-24 20:01:11,379|'n'|press
784|2021-11-24 20:01:11,470|'n'|release
785|2021-11-24 20:01:11,575|'|press
786|2021-11-24 20:01:11,679|'|release
787|2021-11-24 20:01:11,739|'a'|press
788|2021-11-24 20:01:11,831|'a'|release
789|2021-11-24 20:01:12,130|Key.backspace|press
790|2021-11-24 20:01:12,214|Key.backspace|release
791|2021-11-24 20:01:12,244|'é'|press
792|2021-11-24 20:01:12,339|'é'|release
793|2021-11-24 20:01:12,441|'t'|press
794|2021-11-24 20:01:12,537|'t'|release
795|2021-11-24 20:01:12,599|'a'|press
796|2021-11-24 20:01:12,710|'a'|release
797|2021-11-24 20:01:12,716|'i'|press
798|2021-11-24 20:01:12,796|'i'|release
799|2021-11-24 20:01:13,678|'t'|press
800|2021-11-24 20:01:13,768|'t'|release
801|2021-11-24 20:01:14,176|Key.space|press
802|2021-11-24 20:01:14,284|Key.space|release
803|2021-11-24 20:01:14,514|'q'|press
804|2021-11-24 20:01:14,638|'q'|release
805|2021-11-24 20:01:14,693|'u'|press
806|2021-11-24 20:01:14,788|'u'|release
807|2021-11-24 20:01:14,972|'|press
808|2021-11-24 20:01:15,081|'|release
809|2021-11-24 20:01:15,318|'u'|press
810|2021-11-24 20:01:15,383|'n'|press
811|2021-11-24 20:01:15,443|'u'|release
812|2021-11-24 20:01:15,509|'n'|release
813|2021-11-24 20:01:15,771|Key.space|press
814|2021-11-24 20:01:15,869|Key.space|release
815|2021-11-24 20:01:15,909|'c'|press
816|2021-11-24 20:01:16,014|'h'|press
817|2021-11-24 20:01:16,037|'c'|release
818|2021-11-24 20:01:16,112|'h'|release
819|2021-11-24 20:01:16,179|'i'|press
820|2021-11-24 20:01:16,265|'i'|release
821|2021-11-24 20:01:16,324|'e'|press
822|2021-11-24 20:01:16,431|'n'|press
823|2021-11-24 20:01:16,440|'e'|release
824|2021-11-24 20:01:16,525|'n'|release
825|2021-11-24 20:01:16,759|Key.space|press
826|2021-11-24 20:01:16,865|Key.space|release
827|2021-11-24 20:01:16,896|'d'|press
828|2021-11-24 20:01:17,000|'d'|release
829|2021-11-24 20:01:17,038|'a'|press
830|2021-11-24 20:01:17,146|'a'|release
831|2021-11-24 20:01:17,151|'n'|press
832|2021-11-24 20:01:17,253|'n'|release
833|2021-11-24 20:01:17,269|'s'|press
834|2021-11-24 20:01:17,319|Key.space|press
835|2021-11-24 20:01:17,367|'s'|release
836|2021-11-24 20:01:17,434|Key.space|release
837|2021-11-24 20:01:17,507|'u'|press
838|2021-11-24 20:01:17,563|'n'|press
839|2021-11-24 20:01:17,625|'u'|release
840|2021-11-24 20:01:17,690|'n'|release
841|2021-11-24 20:01:17,748|Key.space|press
842|2021-11-24 20:01:17,857|Key.space|release
843|2021-11-24 20:01:18,184|'f'|press
844|2021-11-24 20:01:18,284|'f'|release
845|2021-11-24 20:01:18,330|'o'|press
846|2021-11-24 20:01:18,415|'o'|release
847|2021-11-24 20:01:18,591|'y'|press
848|2021-11-24 20:01:18,678|'y'|release
849|2021-11-24 20:01:18,706|'e'|press
850|2021-11-24 20:01:18,764|'r'|press
851|2021-11-24 20:01:18,817|'e'|release
852|2021-11-24 20:01:18,901|'r'|release
853|2021-11-24 20:01:18,998|Key.space|press
854|2021-11-24 20:01:19,101|Key.space|release
855|2021-11-24 20:01:19,342|'d'|press
856|2021-11-24 20:01:19,428|'e'|press
857|2021-11-24 20:01:19,491|'d'|release
858|2021-11-24 20:01:19,512|Key.space|press
859|2021-11-24 20:01:19,561|'e'|release
860|2021-11-24 20:01:19,618|Key.space|release
861|2021-11-24 20:01:19,708|Key.shift_r|press
862|2021-11-24 20:01:19,837|'B'|press
863|2021-11-24 20:01:19,930|Key.shift_r|release
864|2021-11-24 20:01:19,938|'b'|release
865|2021-11-24 20:01:20,082|'r'|press
866|2021-11-24 20:01:20,195|'r'|release
867|2021-11-24 20:01:20,201|'a'|press
868|2021-11-24 20:01:20,324|'a'|release
869|2021-11-24 20:01:20,460|'z'|press
870|2021-11-24 20:01:20,548|'z'|release
871|2021-11-24 20:01:20,629|'z'|press
872|2021-11-24 20:01:20,723|'z'|release
873|2021-11-24 20:01:20,790|'a'|press
874|2021-11-24 20:01:20,898|'a'|release
875|2021-11-24 20:01:21,068|'v'|press
876|2021-11-24 20:01:21,173|'v'|release
877|2021-11-24 20:01:21,223|'i'|press
878|2021-11-24 20:01:21,329|'i'|release
879|2021-11-24 20:01:21,413|'l'|press
880|2021-11-24 20:01:21,507|'l'|release
881|2021-11-24 20:01:21,533|'l'|press
882|2021-11-24 20:01:21,617|'l'|release
883|2021-11-24 20:01:21,689|'e'|press
884|2021-11-24 20:01:21,803|'e'|release
885|2021-11-24 20:01:21,928|Key.shift_r|press
886|2021-11-24 20:01:22,016|'.'|press
887|2021-11-24 20:01:22,085|Key.shift_r|release
888|2021-11-24 20:01:22,142|';'|release
889|2021-11-24 20:01:22,252|Key.enter|press
890|2021-11-24 20:01:22,344|Key.enter|release
0|2021-11-24 20:02:08,746|Key.enter|release
1|2021-11-24 20:02:09,676|Key.shift_r|press
2|2021-11-24 20:02:09,777|'P'|press
3|2021-11-24 20:02:09,863|Key.shift_r|release
4|2021-11-24 20:02:09,910|'p'|release
5|2021-11-24 20:02:09,972|'o'|press
6|2021-11-24 20:02:10,064|'o'|release
7|2021-11-24 20:02:10,085|'r'|press
8|2021-11-24 20:02:10,174|'t'|press
9|2021-11-24 20:02:10,222|'r'|release
10|2021-11-24 20:02:10,295|'t'|release
11|2021-11-24 20:02:10,419|'e'|press
12|2021-11-24 20:02:10,521|'z'|press
13|2021-11-24 20:02:10,596|'e'|release
14|2021-11-24 20:02:10,657|'z'|release
15|2021-11-24 20:02:10,772|Key.space|press
16|2021-11-24 20:02:10,872|Key.space|release
17|2021-11-24 20:02:10,896|'c'|press
18|2021-11-24 20:02:10,971|'e'|press
19|2021-11-24 20:02:11,031|'c'|release
20|2021-11-24 20:02:11,099|'e'|release
21|2021-11-24 20:02:11,160|Key.space|press
22|2021-11-24 20:02:11,261|Key.space|release
23|2021-11-24 20:02:11,732|'v'|press
24|2021-11-24 20:02:11,842|'v'|release
25|2021-11-24 20:02:11,887|'i'|press
26|2021-11-24 20:02:11,989|'i'|release
27|2021-11-24 20:02:12,019|'e'|press
28|2021-11-24 20:02:12,120|'e'|release
29|2021-11-24 20:02:12,155|'u'|press
30|2021-11-24 20:02:12,249|'u'|release
31|2021-11-24 20:02:12,320|'x'|press
32|2021-11-24 20:02:12,416|'x'|release
33|2021-11-24 20:02:12,437|Key.space|press
34|2021-11-24 20:02:12,546|Key.space|release
35|2021-11-24 20:02:12,841|'w'|press
36|2021-11-24 20:02:12,959|'w'|release
37|2021-11-24 20:02:13,279|'h'|press
38|2021-11-24 20:02:13,375|'h'|release
39|2021-11-24 20:02:13,418|'i'|press
40|2021-11-24 20:02:13,504|'i'|release
41|2021-11-24 20:02:13,709|'s'|press
42|2021-11-24 20:02:13,808|'s'|release
43|2021-11-24 20:02:13,960|'k'|press
44|2021-11-24 20:02:14,051|'k'|release
45|2021-11-24 20:02:14,203|'y'|press
46|2021-11-24 20:02:14,279|'y'|release
47|2021-11-24 20:02:14,744|Key.space|press
48|2021-11-24 20:02:14,865|Key.space|release
49|2021-11-24 20:02:14,915|'a'|press
50|2021-11-24 20:02:15,017|'u'|press
51|2021-11-24 20:02:15,027|'a'|release
52|2021-11-24 20:02:15,123|'u'|release
53|2021-11-24 20:02:15,168|Key.space|press
54|2021-11-24 20:02:15,263|Key.space|release
55|2021-11-24 20:02:15,525|'j'|press
56|2021-11-24 20:02:15,612|'j'|release
57|2021-11-24 20:02:15,675|'u'|press
58|2021-11-24 20:02:15,769|'u'|release
59|2021-11-24 20:02:15,866|'g'|press
60|2021-11-24 20:02:15,955|'g'|release
61|2021-11-24 20:02:16,009|'e'|press
62|2021-11-24 20:02:16,109|'e'|release
63|2021-11-24 20:02:16,209|Key.space|press
64|2021-11-24 20:02:16,316|Key.space|release
65|2021-11-24 20:02:17,156|'b'|press
66|2021-11-24 20:02:17,246|'b'|release
67|2021-11-24 20:02:17,368|'l'|press
68|2021-11-24 20:02:17,456|'l'|release
69|2021-11-24 20:02:17,539|'o'|press
70|2021-11-24 20:02:17,602|'n'|press
71|2021-11-24 20:02:17,629|'o'|release
72|2021-11-24 20:02:17,729|'n'|release
73|2021-11-24 20:02:17,798|'d'|press
74|2021-11-24 20:02:17,906|'d'|release
75|2021-11-24 20:02:17,912|Key.space|press
76|2021-11-24 20:02:18,005|Key.space|release
77|2021-11-24 20:02:18,052|'q'|press
78|2021-11-24 20:02:18,175|'q'|release
79|2021-11-24 20:02:18,181|'u'|press
80|2021-11-24 20:02:18,232|'i'|press
81|2021-11-24 20:02:18,301|'u'|release
82|2021-11-24 20:02:18,348|Key.space|press
83|2021-11-24 20:02:18,391|'i'|release
84|2021-11-24 20:02:18,462|Key.space|release
85|2021-11-24 20:02:18,544|'f'|press
86|2021-11-24 20:02:18,652|'u'|press
87|2021-11-24 20:02:18,661|'f'|release
88|2021-11-24 20:02:18,750|'u'|release
89|2021-11-24 20:02:18,840|'m'|press
90|2021-11-24 20:02:18,924|'m'|release
91|2021-11-24 20:02:19,010|'e'|press
92|2021-11-24 20:02:19,118|'e'|release
93|2021-11-24 20:02:19,531|Key.shift_r|press
94|2021-11-24 20:02:19,585|'.'|press
95|2021-11-24 20:02:19,655|Key.shift_r|release
96|2021-11-24 20:02:19,724|';'|release
97|2021-11-24 20:02:19,839|Key.enter|press
98|2021-11-24 20:02:19,944|Key.enter|release
99|2021-11-24 20:02:20,191|Key.shift_r|press
100|2021-11-24 20:02:20,558|'J'|press
101|2021-11-24 20:02:20,620|Key.shift_r|release
102|2021-11-24 20:02:20,667|'j'|release
103|2021-11-24 20:02:20,774|'o'|press
104|2021-11-24 20:02:20,842|'o'|release
105|2021-11-24 20:02:21,010|'y'|press
106|2021-11-24 20:02:21,097|'y'|release
107|2021-11-24 20:02:21,120|'e'|press
108|2021-11-24 20:02:21,205|'e'|release
109|2021-11-24 20:02:21,238|'u'|press
110|2021-11-24 20:02:21,329|'u'|release
111|2021-11-24 20:02:21,379|'x'|press
112|2021-11-24 20:02:21,472|'x'|release
113|2021-11-24 20:02:22,097|','|press
114|2021-11-24 20:02:22,145|Key.space|press
115|2021-11-24 20:02:22,202|','|release
116|2021-11-24 20:02:22,277|Key.space|release
117|2021-11-24 20:02:22,336|'i'|press
118|2021-11-24 20:02:22,448|'i'|release
119|2021-11-24 20:02:22,586|'v'|press
120|2021-11-24 20:02:22,673|'v'|release
121|2021-11-24 20:02:22,710|'r'|press
122|2021-11-24 20:02:22,811|'e'|press
123|2021-11-24 20:02:22,879|'r'|release
124|2021-11-24 20:02:22,936|'e'|release
125|2021-11-24 20:02:23,550|','|press
126|2021-11-24 20:02:23,598|Key.space|press
127|2021-11-24 20:02:23,654|','|release
128|2021-11-24 20:02:23,721|Key.space|release
129|2021-11-24 20:02:23,830|'f'|press
130|2021-11-24 20:02:23,936|'f'|release
131|2021-11-24 20:02:23,940|'a'|press
132|2021-11-24 20:02:24,034|'a'|release
133|2021-11-24 20:02:24,074|'t'|press
134|2021-11-24 20:02:24,184|'t'|release
135|2021-11-24 20:02:24,328|'i'|press
136|2021-11-24 20:02:24,427|'i'|release
137|2021-11-24 20:02:24,450|'g'|press
138|2021-11-24 20:02:24,551|'u'|press
139|2021-11-24 20:02:24,561|'g'|release
140|2021-11-24 20:02:24,634|'u'|release
141|2021-11-24 20:02:24,844|'é'|press
142|2021-11-24 20:02:24,941|'é'|release
143|2021-11-24 20:02:25,808|','|press
144|2021-11-24 20:02:25,858|Key.space|press
145|2021-11-24 20:02:25,928|','|release
146|2021-11-24 20:02:25,988|Key.space|release
147|2021-11-24 20:02:26,013|'l'|press
148|2021-11-24 20:02:26,107|'l'|release
149|2021-11-24 20:02:26,135|'e'|press
150|2021-11-24 20:02:26,221|Key.space|press
151|2021-11-24 20:02:26,233|'e'|release
152|2021-11-24 20:02:26,332|Key.space|release
153|2021-11-24 20:02:26,678|'n'|press
154|2021-11-24 20:02:26,778|'n'|release
155|2021-11-24 20:02:26,911|'e'|press
156|2021-11-24 20:02:27,007|'e'|release
157|2021-11-24 20:02:27,841|'z'|press
158|2021-11-24 20:02:27,946|'z'|release
159|2021-11-24 20:02:28,050|Key.space|press
160|2021-11-24 20:02:28,144|Key.space|release
161|2021-11-24 20:02:28,173|'q'|press
162|2021-11-24 20:02:28,268|'u'|press
163|2021-11-24 20:02:28,275|'q'|release
164|2021-11-24 20:02:28,322|'i'|press
165|2021-11-24 20:02:28,394|'u'|release
166|2021-11-24 20:02:28,405|Key.space|press
167|2021-11-24 20:02:28,471|'i'|release
168|2021-11-24 20:02:28,540|Key.space|release
169|2021-11-24 20:02:28,611|'p'|press
170|2021-11-24 20:02:28,666|'l'|press
171|2021-11-24 20:02:28,720|'p'|release
172|2021-11-24 20:02:28,802|'l'|release
173|2021-11-24 20:02:28,868|'o'|press
174|2021-11-24 20:02:28,950|'n'|press
175|2021-11-24 20:02:29,012|'o'|release
176|2021-11-24 20:02:29,089|'g'|press
177|2021-11-24 20:02:29,097|'n'|release
178|2021-11-24 20:02:29,208|'g'|release
179|2021-11-24 20:02:29,214|'e'|press
180|2021-11-24 20:02:29,324|'e'|release
181|2021-11-24 20:02:31,778|Key.backspace|press
182|2021-11-24 20:02:31,858|Key.backspace|release
183|2021-11-24 20:02:31,928|Key.backspace|press
184|2021-11-24 20:02:32,016|Key.backspace|release
185|2021-11-24 20:02:32,068|Key.backspace|press
186|2021-11-24 20:02:32,166|Key.backspace|release
187|2021-11-24 20:02:32,222|Key.backspace|press
188|2021-11-24 20:02:32,315|Key.backspace|release
189|2021-11-24 20:02:32,384|Key.backspace|press
190|2021-11-24 20:02:32,471|Key.backspace|release
191|2021-11-24 20:02:32,898|'p'|press
192|2021-11-24 20:02:32,987|'i'|press
193|2021-11-24 20:02:33,044|'p'|release
194|2021-11-24 20:02:33,086|'i'|release
195|2021-11-24 20:02:33,139|'q'|press
196|2021-11-24 20:02:33,224|'u'|press
197|2021-11-24 20:02:33,250|'q'|release
198|2021-11-24 20:02:33,299|'u'|release
199|2021-11-24 20:02:33,352|'e'|press
200|2021-11-24 20:02:33,453|'e'|release
201|2021-11-24 20:02:34,349|','|press
202|2021-11-24 20:02:34,421|Key.space|press
203|2021-11-24 20:02:34,470|','|release
204|2021-11-24 20:02:34,534|Key.space|release
205|2021-11-24 20:02:34,582|Key.shift_r|press
206|2021-11-24 20:02:34,713|'C'|press
207|2021-11-24 20:02:34,795|Key.shift_r|release
208|2021-11-24 20:02:34,827|'c'|release
209|2021-11-24 20:02:34,876|'l'|press
210|2021-11-24 20:02:34,973|'l'|release
211|2021-11-24 20:02:35,023|'o'|press
212|2021-11-24 20:02:35,115|'o'|release
213|2021-11-24 20:02:35,316|'w'|press
214|2021-11-24 20:02:35,432|'w'|release
215|2021-11-24 20:02:35,461|'n'|press
216|2021-11-24 20:02:35,558|'n'|release
217|2021-11-24 20:02:35,617|Key.space|press
218|2021-11-24 20:02:35,716|Key.space|release
219|2021-11-24 20:02:35,762|Key.shift_r|press
220|2021-11-24 20:02:35,847|'H'|press
221|2021-11-24 20:02:35,939|'H'|release
222|2021-11-24 20:02:35,955|Key.shift_r|release
223|2021-11-24 20:02:36,047|'a'|press
224|2021-11-24 20:02:36,155|'a'|release
225|2021-11-24 20:02:36,170|'r'|press
226|2021-11-24 20:02:36,279|'r'|release
227|2021-11-24 20:02:36,327|'y'|press
228|2021-11-24 20:02:36,407|'y'|release
229|2021-11-24 20:02:37,141|Key.space|press
230|2021-11-24 20:02:37,259|Key.space|release
231|2021-11-24 20:02:37,288|'s'|press
232|2021-11-24 20:02:37,365|'k'|press
233|2021-11-24 20:02:37,399|'s'|release
234|2021-11-24 20:02:37,457|'k'|release
235|2021-11-24 20:02:37,521|'i'|press
236|2021-11-24 20:02:37,617|'i'|release
237|2021-11-24 20:02:37,682|'e'|press
238|2021-11-24 20:02:37,803|'e'|release
239|2021-11-24 20:02:37,894|Key.space|press
240|2021-11-24 20:02:37,998|Key.space|release
241|2021-11-24 20:02:38,125|'d'|press
242|2021-11-24 20:02:38,199|'a'|press
243|2021-11-24 20:02:38,236|'d'|release
244|2021-11-24 20:02:38,328|'a'|release
245|2021-11-24 20:02:38,373|'n'|press
246|2021-11-24 20:02:38,471|'n'|release
247|2021-11-24 20:02:38,476|'s'|press
248|2021-11-24 20:02:38,578|'s'|release
249|2021-11-24 20:02:38,583|Key.space|press
250|2021-11-24 20:02:38,680|Key.space|release
251|2021-11-24 20:02:38,734|'l'|press
252|2021-11-24 20:02:38,817|'l'|release
253|2021-11-24 20:02:39,038|'|press
254|2021-11-24 20:02:39,137|'|release
255|2021-11-24 20:02:39,182|'o'|press
256|2021-11-24 20:02:39,302|'o'|release
257|2021-11-24 20:02:39,308|'m'|press
258|2021-11-24 20:02:39,407|'m'|release
259|2021-11-24 20:02:39,533|'b'|press
260|2021-11-24 20:02:39,626|'b'|release
261|2021-11-24 20:02:39,644|'r'|press
262|2021-11-24 20:02:39,744|'e'|press
263|2021-11-24 20:02:39,808|'r'|release
264|2021-11-24 20:02:39,872|'e'|release
265|2021-11-24 20:02:40,289|Key.shift_r|press
266|2021-11-24 20:02:40,355|'.'|press
267|2021-11-24 20:02:40,425|Key.shift_r|release
268|2021-11-24 20:02:40,476|';'|release
269|2021-11-24 20:02:40,550|Key.enter|press
270|2021-11-24 20:02:40,634|Key.enter|release
271|2021-11-24 20:02:41,136|Key.shift_r|press
272|2021-11-24 20:02:41,232|'M'|press
273|2021-11-24 20:02:41,312|Key.shift_r|release
274|2021-11-24 20:02:41,369|'m'|release
275|2021-11-24 20:02:41,463|'o'|press
276|2021-11-24 20:02:41,530|'n'|press
277|2021-11-24 20:02:41,589|'o'|release
278|2021-11-24 20:02:41,672|'n'|release
279|2021-11-24 20:02:41,688|'s'|press
280|2021-11-24 20:02:41,758|'i'|press
281|2021-11-24 20:02:41,789|'s'|release
282|2021-11-24 20:02:41,868|'i'|release
283|2021-11-24 20:02:41,883|'e'|press
284|2021-11-24 20:02:41,956|'u'|press
285|2021-11-24 20:02:41,978|'e'|release
286|2021-11-24 20:02:42,046|'u'|release
287|2021-11-24 20:02:42,071|'r'|press
288|2021-11-24 20:02:42,176|'r'|release
289|2021-11-24 20:02:42,410|Key.space|press
290|2021-11-24 20:02:42,506|Key.space|release
291|2021-11-24 20:02:42,578|Key.shift_r|press
292|2021-11-24 20:02:42,809|'J'|press
293|2021-11-24 20:02:42,912|Key.shift_r|release
294|2021-11-24 20:02:42,941|'j'|release
295|2021-11-24 20:02:42,970|'a'|press
296|2021-11-24 20:02:43,086|'a'|release
297|2021-11-24 20:02:43,185|'c'|press
298|2021-11-24 20:02:43,294|'c'|release
299|2021-11-24 20:02:43,300|'k'|press
300|2021-11-24 20:02:43,393|'k'|release
301|2021-11-24 20:02:44,299|','|press
302|2021-11-24 20:02:44,367|Key.space|press
303|2021-11-24 20:02:44,422|','|release
304|2021-11-24 20:02:44,487|Key.space|release
305|2021-11-24 20:02:45,137|'v'|press
