|Timestamp|Key|Action|Shift
380|2021-11-25 09:37:32.651|Key.shift_r|press|0
381|2021-11-25 09:37:32.723|'V'|press|0
382|2021-11-25 09:37:32.784|Key.shift_r|release|0
383|2021-11-25 09:37:32.787|'v'|release|0
384|2021-11-25 09:37:33.118|Key.backspace|press|0
385|2021-11-25 09:37:33.182|Key.backspace|release|0
386|2021-11-25 09:37:33.297|Key.shift_r|press|0
387|2021-11-25 09:37:33.337|'W'|press|0
388|2021-11-25 09:37:33.398|Key.shift_r|release|0
389|2021-11-25 09:37:33.410|'w'|release|0
390|2021-11-25 09:37:33.465|'o'|press|0
391|2021-11-25 09:37:33.538|'o'|release|0
392|2021-11-25 09:37:33.650|'l'|press|0
393|2021-11-25 09:37:33.715|'l'|release|0
394|2021-11-25 09:37:33.733|'f'|press|0
395|2021-11-25 09:37:33.786|'f'|release|0
396|2021-11-25 09:37:33.820|Key.shift_r|press|0
397|2021-11-25 09:37:33.848|'.'|press|0
398|2021-11-25 09:37:33.920|'.'|release|0
399|2021-11-25 09:37:33.933|Key.shift_r|release|0
400|2021-11-25 09:37:34.038|Key.enter|press|0
401|2021-11-25 09:37:34.102|Key.enter|release|0
402|2021-11-25 09:37:34.667|Key.shift_r|press|0
403|2021-11-25 09:37:35.031|'H'|press|0
404|2021-11-25 09:37:35.111|'H'|release|0
405|2021-11-25 09:37:35.135|Key.shift_r|release|0
406|2021-11-25 09:37:35.221|'i'|press|0
407|2021-11-25 09:37:35.313|'i'|release|0
408|2021-11-25 09:37:35.349|'e'|press|0
409|2021-11-25 09:37:35.405|'r'|press|0
410|2021-11-25 09:37:35.440|'e'|release|0
411|2021-11-25 09:37:35.497|','|press|0
412|2021-11-25 09:37:35.513|'r'|release|0
413|2021-11-25 09:37:35.577|','|release|0
414|2021-11-25 09:37:35.659|Key.space|press|0
415|2021-11-25 09:37:35.727|Key.space|release|0
416|2021-11-25 09:37:36.202|'a'|press|0
417|2021-11-25 09:37:36.262|'u'|press|0
418|2021-11-25 09:37:36.265|'a'|release|0
419|2021-11-25 09:37:36.327|'u'|release|0
420|2021-11-25 09:37:36.367|Key.space|press|0
421|2021-11-25 09:37:36.451|Key.space|release|0
422|2021-11-25 09:37:36.470|'z'|press|0
423|2021-11-25 09:37:36.527|'z'|release|0
424|2021-11-25 09:37:36.541|'o'|press|0
425|2021-11-25 09:37:36.602|'o'|release|0
426|2021-11-25 09:37:36.665|'o'|press|0
427|2021-11-25 09:37:36.733|'o'|release|0
428|2021-11-25 09:37:36.832|','|press|0
429|2021-11-25 09:37:36.896|','|release|0
430|2021-11-25 09:37:36.945|Key.space|press|0
431|2021-11-25 09:37:37.013|Key.space|release|0
432|2021-11-25 09:37:37.114|'j'|press|0
433|2021-11-25 09:37:37.187|'j'|release|0
434|2021-11-25 09:37:37.259|'|press|0
435|2021-11-25 09:37:37.339|'a'|press|0
436|2021-11-25 09:37:37.342|'|release|0
437|2021-11-25 09:37:37.367|'i'|press|0
438|2021-11-25 09:37:37.403|'a'|release|0
439|2021-11-25 09:37:37.423|'i'|release|0
440|2021-11-25 09:37:37.465|Key.space|press|0
441|2021-11-25 09:37:37.534|Key.space|release|0
442|2021-11-25 09:37:37.589|'v'|press|0
443|2021-11-25 09:37:37.665|'u'|press|0
444|2021-11-25 09:37:37.665|'v'|release|0
445|2021-11-25 09:37:37.717|'u'|release|0
446|2021-11-25 09:37:38.387|Key.space|press|0
447|2021-11-25 09:37:38.459|Key.space|release|0
448|2021-11-25 09:37:38.521|'d'|press|0
449|2021-11-25 09:37:38.602|'d'|release|0
450|2021-11-25 09:37:38.624|'i'|press|0
451|2021-11-25 09:37:38.689|'i'|release|0
452|2021-11-25 09:37:38.771|'x'|press|0
453|2021-11-25 09:37:38.855|'x'|release|0
454|2021-11-25 09:37:38.899|Key.space|press|0
455|2021-11-25 09:37:38.975|Key.space|release|0
456|2021-11-25 09:37:39.038|'g'|press|0
457|2021-11-25 09:37:39.130|'u'|press|0
458|2021-11-25 09:37:39.133|'g'|release|0
459|2021-11-25 09:37:39.214|'u'|release|0
460|2021-11-25 09:37:39.242|'é'|press|0
461|2021-11-25 09:37:39.327|'é'|release|0
462|2021-11-25 09:37:39.360|'p'|press|0
463|2021-11-25 09:37:39.433|'p'|release|0
464|2021-11-25 09:37:39.503|'a'|press|0
465|2021-11-25 09:37:39.627|'a'|release|0
466|2021-11-25 09:37:39.662|'r'|press|0
467|2021-11-25 09:37:39.762|'r'|release|0
468|2021-11-25 09:37:39.872|'d'|press|0
469|2021-11-25 09:37:39.948|'s'|press|0
470|2021-11-25 09:37:39.976|'d'|release|0
471|2021-11-25 09:37:40.060|'s'|release|0
472|2021-11-25 09:37:40.222|','|press|0
473|2021-11-25 09:37:40.278|','|release|0
474|2021-11-25 09:37:40.381|Key.space|press|0
475|2021-11-25 09:37:40.485|Key.space|release|0
476|2021-11-25 09:37:40.501|'c'|press|0
477|2021-11-25 09:37:40.557|'c'|release|0
478|2021-11-25 09:37:40.573|'i'|press|0
479|2021-11-25 09:37:40.641|'i'|release|0
480|2021-11-25 09:37:40.735|'n'|press|0
481|2021-11-25 09:37:40.803|'n'|release|0
482|2021-11-25 09:37:40.883|'q'|press|0
483|2021-11-25 09:37:40.903|'q'|release|0
484|2021-11-25 09:37:41.203|Key.space|press|0
485|2021-11-25 09:37:41.351|Key.space|release|0
486|2021-11-25 09:37:41.377|'z'|press|0
487|2021-11-25 09:37:41.461|'z'|release|0
488|2021-11-25 09:37:41.584|'é'|press|0
